join,name,ye
540045,GOOD HOPE TWP.,0
540055,HALSTAD,0
540060,HALSTAD TWP.,0
540065,HEGNE TWP.,0
540070,HENDRUM,0
540075,HENDRUM TWP.,0
540080,HOME LAKE TWP.,0
540090,LEE TWP.,0
540095,LOCKHART TWP.,0
540100,MCDONALDSVILLE TWP.,0
540105,MARY TWP.,0
540110,PERLEY,0
540115,PLEASANT VIEW TWP.,0
540120,ROCKWELL TWP.,0
540125,SHELLY,0
540130,SHELLY TWP.,0
540135,SPRING CREEK TWP.,0
540140,STRAND TWP.,0
540145,SUNDAL TWP.,0
540155,WAUKON TWP.,0
540160,WILD RICE TWP.,0
550011,CASCADE TWP. P-2A,0
550012,CASCADE TWP. P-3A,0
550013,CASCADE TWP. P-4,0
550015,CHATFIELD,0
550025,DOVER TWP.,0
550040,EYOTA TWP.,0
550045,FARMINGTON TWP.,0
550050,HAVERHILL TWP,0
550066,MARION TWP. P-2,0
550075,ORION TWP.,0
550118,ROCHESTER W1 P12,0
550154,ROCHESTER W4 P1,0
550168,ROCHESTER W4 P8,0
550170,ROCHESTER W4 P9,0
550186,ROCHESTER W5 P8,0
550202,ROCHESTER W6 P5,0
550208,ROCHESTER W6 P8,0
550211,ROCHESTER TWP P-2,0
550212,ROCHESTER TWP P-3,0
550213,ROCHESTER TWP P-4,0
550215,ROCK DELL TWP.,0
560005,AASTAD TWP,0
560010,AMOR TWP,0
560015,AURDAL TWP,0
560025,BLOWERS TWP,0
560030,BLUFFTON,0
560035,BLUFFTON TWP,0
560055,CARLISLE TWP,0
560065,CLITHERALL TWP,0
560070,COMPTON TWP,0
560075,CORLISS TWP,0
560080,DALTON,0
560090,DEAD LAKE TWP,0
560095,DEER CREEK,0
560100,DEER CREEK TWP,0
560105,DENT,0
560125,EASTERN TWP,0
560130,EDNA TWP,0
560135,EFFINGTON TWP,0
560140,ELIZABETH,0
560145,ELIZABETH TWP,0
560150,ELMO TWP,0
560155,ERHARD,0
560160,ERHARDS GROVE TWP,0
560186,FERGUS FALLS W-2 P-3,0
560215,FOLDEN TWP,0
560220,FRIBERG TWP,0
560225,GIRARD TWP,0
560240,HENNING TWP,0
560250,HOMESTEAD TWP,0
560255,INMAN TWP,0
560265,LEAF MOUNTAIN TWP,0
560280,MAPLEWOOD TWP,0
560295,NIDAROS TWP,0
560300,NORWEGIAN GROVE TWP,0
560310,ORWELL TWP,0
560325,OTTER TAIL TWP,0
560330,OTTO TWP,0
560335,PADDOCK TWP,0
560345,PARKERS PRAIRIE TWP,0
560350,PELICAN TWP,0
560365,PERHAM TWP,0
560375,RICHVILLE,0
560380,ROTHSAY,0
560385,RUSH LAKE TWP,0
560395,SCAMBLER TWP,0
560420,TUMULI TWP,0
560430,URBANK,0
560440,VINING,0
560445,WADENA P-4,0
560450,WESTERN TWP,0
560455,WOODSIDE TWP,0
570005,BLACK RIVER TWP,0
570010,BRAY TWP,0
570015,CLOVERLEAF TWP,0
570025,GOODRIDGE,0
570030,GOODRIDGE TWP,0
570035,HICKORY TWP,0
570040,HIGHLANDING TWP,0
570045,KRATKA TWP,0
570050,MAYFIELD TWP,0
570055,NORDEN TWP,0
570065,NUMEDAL TWP,0
570070,POLK CENTRE TWP,0
570075,REINER TWP,0
570080,RIVER FALLS TWP,0
570095,ST HILAIRE,0
570100,SANDERS TWP,0
570105,SILVERTON TWP,0
570110,SMILEY TWP,0
570115,STAR TWP,0
570195,WYANDOTTE TWP,0
580005,ARLONE TWP.,0
580010,ARNA TWP.,0
580015,ASKOV,0
580025,BIRCH CREEK TWP.,0
580030,BREMEN TWP.,0
580035,BROOK PARK,0
580045,BRUNO,0
580050,BRUNO TWP.,0
580055,CHENGWATANA TWP.,0
580065,CROSBY TWP.,0
580070,DANFORTH TWP.,0
580080,DENHAM,0
580100,HENRIETTE,0
580115,KERRICK,0
580120,KERRICK TWP.,0
580125,KETTLE RIVER TWP.,0
580140,MUNCH TWP.,0
580145,NEW DOSEY TWP.,0
580150,NICKERSON TWP.,0
580155,NORMAN TWP.,0
580160,OGEMA TWP.,0
580165,PARK TWP.,0
580170,PARTRIDGE TWP.,0
580200,ROCK CREEK,0
580207,RUTLEDGE,0
580210,SANDSTONE,0
580215,SANDSTONE TWP.,0
580223,STURGEON LAKE P-2,0
580225,STURGEON LAKE TWP.,0
580235,WILMA TWP.,0
580240,WINDEMERE TWP.,0
590015,BURKE TWP.,0
590020,EDEN TWP.,0
590025,EDGERTON,0
590030,ELMER TWP.,0
590035,FOUNTAIN PRAIRIE TWP.,0
590045,GRAY TWP.,0
590050,HATFIELD,0
590055,HOLLAND,0
590060,IHLEN,0
590065,JASPER,0
590070,OSBORNE TWP.,0
590100,ROCK TWP.,0
590110,SWEET TWP.,0
590115,TROSKY,0
590120,TROY TWP.,0
590125,WOODSTOCK,0
600010,ANGUS TWP.,0
600015,BADGER TWP.,0
600020,BELGIUM TWP.,0
600025,BELTRAMI,0
600035,BRANDT TWP.,0
600040,BRISLET TWP.,0
600045,BYGLAND TWP.,0
600050,CHESTER TWP.,0
600060,COLUMBIA TWP.,0
600065,CROOKSTON W-1,0
600120,EAST GRAND FORKS W-2,0
600170,ESTHER TWP.,0
600175,EUCLID TWP.,0
600185,FANNY TWP.,0
600190,FARLEY TWP.,0
600205,FISHER TWP.,0
600220,GARDEN TWP.,0
600225,GARFIELD TWP.,0
600230,GENTILLY TWP.,0
600235,GODFREY TWP.,0
600240,GRAND FORKS TWP.,0
600250,GULLY CITY,0
600255,GULLY TWP.,0
600260,HAMMOND TWP.,0
600265,HELGELAND TWP.,0
600270,HIGDEM TWP.,0
600275,HILL RIVER TWP.,0
600280,HUBBARD TWP.,0
600285,HUNTSVILLE TWP.,0
600290,JOHNSON TWP.,0
600300,KEYSTONE TWP.,0
600305,KING TWP.,0
600310,KNUTE TWP.,0
600315,LENGBY,0
600320,LESSOR TWP.,0
600325,LIBERTY TWP.,0
600330,LOWELL TWP.,0
600335,MCINTOSH,0
600340,MENTOR,0
600345,NESBIT TWP.,0
600350,NIELSVILLE,0
600355,NORTHLAND TWP.,0
600360,ONSTAD TWP.,0
600365,PARNELL TWP.,0
600370,QUEEN TWP.,0
600375,REIS TWP.,0
600380,RHINEHART TWP.,0
600385,ROOME TWP.,0
600390,ROSEBUD TWP.,0
600395,RUSSIA TWP.,0
600400,SANDSVILLE TWP.,0
600405,SCANDIA TWP.,0
600410,SLETTEN TWP.,0
600415,SULLIVAN TWP.,0
600420,TABOR TWP.,0
600430,TRAIL,0
600435,TYNSID TWP.,0
600450,WINGER TWP.,0
600455,WOODSIDE TWP.,0
610020,BLUE MOUNDS TWP.,0
610022,BROOTEN,0
610025,CHIPPEWA FALLS TWP.,0
610050,GLENWOOD P-2,0
610055,GLENWOOD TWP.,0
610065,HOFF TWP.,0
610070,LAKE JOHANNA TWP.,0
610080,LEVEN TWP.,0
610085,LONG BEACH,0
610100,NEW PRAIRIE TWP.,0
610115,ROLLING FORKS TWP.,0
610120,SEDAN,0
610125,STARBUCK,0
610130,VILLARD,0
610135,WALDEN TWP.,0
610140,WESTPORT,0
610145,WESTPORT TWP.,0
610150,WHITE BEAR LAKE TWP.,0
620050,BLAINE W-1 P-9,0
620345,NEW BRIGHTON P-4,0
620678,ST. PAUL W-1 P-16,0
621650,SPRING LAKE PARK P-1R,0
621765,WHITE BEAR LAKE W-3 P-2,0
630010,BROWNS CREEK TWP.,0
630015,EMARDVILLE TWP.,0
630020,EQUALITY TWP.,0
630025,GARNES TWP.,0
630030,GERVAIS TWP.,0
630035,LAKE PLEASANT TWP.,0
630045,LOUISVILLE TWP.,0
630055,PLUMMER,0
630060,POPLAR RIVER TWP.,0
630065,RED LAKE FALLS W-1,0
630070,RED LAKE FALLS W-2,0
630080,RED LAKE FALLS TWP P-N,0
630085,RED LAKE FALLS TWP P-SE,0
630087,RED LAKE FALLS TWP P-SW,0
630090,RIVER TWP.,0
630095,TERREBONNE TWP.,0
630100,WYLIE TWP.,0
640015,CHARLESTOWN TWP.,0
640025,DELHI,0
640040,GRANITE ROCK TWP.,0
640045,HONNER TWP.,0
640050,JOHNSONVILLE TWP.,0
640055,KINTIRE TWP.,0
640065,LAMBERTON TWP.,0
640070,LUCAN,0
640075,MILROY,0
640080,MORGAN,0
640085,MORGAN TWP.,0
640095,NORTH HERO TWP.,0
640105,PAXTON TWP.,0
640110,REDWOOD FALLS W-1,0
640125,REDWOOD FALLS TWP.,0
640130,REVERE,0
640135,SANBORN,0
640140,SEAFORTH,0
640145,SHERIDAN TWP.,0
640150,SHERMAN TWP.,0
640155,SPRINGDALE TWP.,0
640160,SUNDOWN TWP.,0
640165,SWEDES FOREST TWP.,0
640170,THREE LAKES TWP.,0
640175,UNDERWOOD TWP.,0
640180,VAIL TWP.,0
640185,VESTA,0
640205,WANDA,0
640210,WATERBURY TWP.,0
640215,WESTLINE TWP.,0
640220,WILLOW LAKE TWP.,0
650005,BANDON TWP.,0
650010,BEAVER FALLS TWP.,0
650015,BIRCH COOLEY TWP.,0
650025,BIRD ISLAND TWP.,0
650030,BOON LAKE TWP,0
650045,CAIRO TWP.,0
650050,CAMP TWP.,0
650065,EMMET TWP.,0
650070,ERICSON TWP.,0
650080,FLORA TWP.,0
650090,HAWK CREEK TWP.,0
650095,HECTOR,0
650100,HECTOR TWP.,0
650105,HENRYVILLE TWP.,0
650115,MARTINSBURG TWP.,0
650125,MORTON,0
650130,NORFOLK TWP.,0
650140,OSCEOLA TWP.,0
650150,PRESTON LAKE TWP.,0
650152,REDWOOD FALLS,0
650165,SACRED HEART TWP.,0
650180,WELLINGTON TWP.,0
650185,WINFIELD TWP.,0
660012,DENNISON CITY,0
660015,DUNDAS,0
660055,FOREST TWP.,0
660070,MORRISTOWN TWP.,0
660075,NERSTRAND,0
660115,NORTHFIELD TWP.,0
660120,RICHLAND TWP.,0
660130,WALCOTT TWP.,0
660135,WARSAW TWP.,0
660155,WHEELING TWP.,0
670005,BATTLE PLAIN TWP,0
670015,BEAVER CREEK TWP,0
670020,CLINTON TWP,0
670025,DENVER TWP,0
670030,HARDWICK,0
670035,HILLS,0
670040,JASPER,0
670045,KANARANZI TWP,0
670060,LUVERNE W-1 NW,0
670075,LUVERNE TWP P1,0
670077,LUVERNE TWP P2,0
670080,MAGNOLIA CITY,0
670085,MAGNOLIA TWP,0
670090,MARTIN TWP,0
670095,MOUND TWP,0
670100,ROSE DELL TWP,0
670110,STEEN,0
670115,VIENNA TWP,0
680005,BADGER,0
680010,BARNETT TOWNSHIP,0
680015,BARTO TOWNSHIP,0
680020,BEAVER TOWNSHIP,0
680025,CEDARBEND TOWNSHIP,0
680028,CLEAR RIVER/OAKS UNORG,0
680035,DEWEY TOWNSHIP,0
680040,DIETER TOWNSHIP,0
680050,FALUN TOWNSHIP,0
680055,GOLDEN VALLEY TOWNSHIP,0
680065,GRIMSTAD TOWNSHIP,0
680075,HUSS TOWNSHIP,0
680080,JADIS TOWNSHIP,0
680083,JADIS UNORGANIZED,0
680095,LIND TOWNSHIP,0
680100,MALUNG TOWNSHIP,0
680105,MICKINOCK TOWNSHIP,0
680110,MOOSE TOWNSHIP,0
680120,NERESON TOWNSHIP,0
680121,NORLAND/SPRUCE VALLEY UNORGANIZED,0
680122,JUNEBERRY/BLOOMING VALLEY UNORG,0
680125,PALMVILLE TOWNSHIP,0
680130,POHLITZ TOWNSHIP,0
680135,POLONIA TOWNSHIP,0
680140,POPLAR GROVE TOWNSHIP,0
680145,REINE TOWNSHIP,0
680150,ROOSEVELT,0
680165,SKAGEN TOWNSHIP,0
680170,SOLER TOWNSHIP,0
680176,AMERICA/BELTRAMI ISLAND FOREST UNORG,0
680180,STAFFORD TOWNSHIP,0
680190,STRATHCONA,0
690005,ALANGO TWP.,0
690010,ALBORN TWP.,0
690015,ALDEN TWP.,0
690020,ANGORA TWP.,0
690025,ARROWHEAD TWP.,0
690030,AULT TWP.,0
690031,UNORG. PRCT. 3,0
690045,BASSETT TWP.,0
690055,BIWABIK,0
690066,UNORG. PRCT. 22,0
690075,BROOKSTON,0
690120,COLVIN TWP.,0
690133,CRANE LAKE TWP.,0
690135,CULVER TWP.,0
690315,DULUTH P-32,0
690440,ELLSBURG TWP.,0
690445,ELMER TWP.,0
690470,EMBARRASS TWP.,0
690505,FAIRBANKS TWP.,0
690520,FINE LAKES TWP.,0
690530,FLOODWOOD TWP. P-2,0
690545,FRENCH TWP.,0
690575,GREAT SCOTT TWP. P-1,0
690580,KINNEY/GREAT SCOTT TWP P-2,0
690591,UNORG. PRCT. 1,0
690635,HIBBING W-3 P-B,0
690645,HIBBING W-4 P-B,0
690755,IRON JUNCTION,0
690760,KELSEY TWP.,0
690765,KUGLER TWP.,0
690780,LEIDING TWP.,0
690785,LEONIDAS,0
690790,LINDEN GROVE TWP.,0
690795,MCDAVITT TWP.,0
690800,MEADOWLANDS TWP,0
690810,MORCOM TWP.,0
690821,UNORG. PRCT. 24,0
690840,NESS TWP.,0
690845,NEW INDEPENDENCE TWP,0
690850,NORMANNA TWP.,0
690852,NORTH STAR TWP.,0
690855,NORTHLAND TWP.,0
690857,UNORG. PRCT. 2,0
690860,ORR,0
690865,OWENS TWP.,0
690875,PEQUAYWAN TWP,0
690881,UNORG. PRCT. 18,0
690885,PORTAGE TWP.,0
690890,PRAIRIE LAKE TWP,0
690915,SANDY TWP.,0
690930,STURGEON TWP.,0
690935,TOIVOLA TWP.,0
690942,TOWER P-2,0
690945,UNORG. PRCT. 4,0
690950,UNORG. PRCT. 5,0
690962,UNORG. PRCT. 6,0
690965,UNORG. PRCT. 7,0
690970,UNORG. PRCT. 15,0
690971,UNORG. PRCT. 16,0
690973,UNORG. PRCT. 8,0
690975,UNORG. PRCT. 9,0
690976,UNORG. PRCT. 20,0
690979,UNORG. PRCT. 10,0
690990,UNORG. PRCT. 12,0
690999,UNORG. PRCT. 11,0
691000,UNORG. PRCT. 13,0
691001,UNORG. PRCT. 19,0
691011,CAMP 5 TWP.,0
691030,VAN BUREN TWP.,0
691035,VERMILION LAKE TWP.,0
691136,WHITE TWP. P-3,0
691140,WILLOW VALLEY TWP.,0
691145,WINTON,0
691155,UNORG. PRCT. 17,0
691160,KABETOGAMA TWP,0
700010,BELLE PLAINE TWP.,0
700015,BLAKELEY TWP.,0
700037,ELKO NEW MARKET,0
700080,PRIOR LAKE P-1,0
700158,SHAKOPEE P-13,0
710030,BLUE HILL TWP,0
710035,CLEAR LAKE CITY,0
710085,PRINCETON CITY P2,0
710105,SANTIAGO TWP,0
710155,LIVONIA TWP P3,0
720005,ALFSBORG TWP.,0
720020,BISMARCK TWP.,0
720050,GRAFTON TWP.,0
720055,GREEN ISLE,0
720060,GREEN ISLE TWP.,0
720070,HENDERSON TWP.,0
720080,KELSO TWP.,0
720082,LE SUEUR,0
720085,MOLTKE TWP.,0
720090,NEW AUBURN CITY,0
720095,NEW AUBURN TWP.,0
720100,SEVERANCE TWP.,0
720110,TRANSIT TWP.,0
730010,ALBANY TWP,0
730015,ASHLEY TWP,0
730030,BELGRADE,0
730040,BROOTEN,0
730042,CLEARWATER,0
730060,CROW LAKE TWP,0
730065,CROW RIVER TWP,0
730075,EDEN VALLEY,0
730080,ELROSA,0
730100,GETTY TWP,0
730105,GREENWALD,0
730110,GROVE TWP,0
730115,HOLDING TWP,0
730125,KIMBALL,0
730130,KRAIN TWP,0
730137,LAKE HENRY,0
730140,LAKE HENRY TWP,0
730145,LE SAUK TWP,0
730150,LUXEMBURG TWP,0
730165,MEIRE GROVE,0
730180,MELROSE TWP,0
730185,MILLWOOD TWP,0
730190,MUNSON TWP P-1,0
730195,NEW MUNICH,0
730200,NORTH FORK TWP,0
730205,OAK TWP,0
730210,PAYNESVILLE,0
730225,RAYMOND TWP,0
730245,ROSCOE,0
730250,ST ANTHONY,0
730400,ST MARTIN TWP,0
730404,ST ROSA,0
730410,ST WENDEL TWP,0
730430,SAUK CENTRE TWP,0
730434,SPRING HILL,0
730435,SPRING HILL TWP,0
730440,WAITE PARK P1,0
730442,WAITE PARK P3,0
740005,AURORA TWP.,0
740020,BLOOMING PRAIRIE TWP.,0
740025,CLINTON FALLS TWP.,0
740030,DEERFIELD TWP.,0
740040,HAVANA TWP.,0
740045,LEMOND TWP.,0
740050,MEDFORD,0
740055,MEDFORD TWP.,0
750005,ALBERTA,0
750010,BAKER TWP.,0
750020,DARNEN TWP.,0
750025,DONNELLY,0
750040,EVERGLADE TWP.,0
750045,FRAMNAS TWP.,0
750055,HODGES TWP.,0
750060,HORTON TWP.,0
750072,MORRIS P-1A,0
750076,MORRIS P-2B,0
750085,MORRIS TWP.,0
750090,PEPPERTON TWP.,0
750095,RENDSVILLE TWP.,0
750100,SCOTT TOWNSHIP,0
750105,STEVENS TWP.,0
750110,SWAN LAKE TWP.,0
750115,SYNNES TWP.,0
760010,APPLETON TWP.,0
760025,BENSON TWP.,0
760030,CAMP LAKE TWP.,0
760035,CASHEL TWP.,0
760040,CLONTARF,0
760045,CLONTARF TWP.,0
760050,DANVERS,0
760055,DEGRAFF,0
760060,DUBLIN TWP.,0
760065,EDISON TWP.,0
760070,FAIRFIELD TWP.,0
760075,HAYES TWP.,0
760080,HEGBERT TWP.,0
760095,KERKHOVEN TWP.,0
760100,KILDARE TWP.,0
760105,MARYSLAND TWP.,0
760115,MURDOCK,0
760120,PILLSBURY TWP.,0
760125,SHIBLE TWP.,0
760130,SIX MILE GROVE TWP.,0
760135,SWENODA TWP.,0
760140,TARA TWP.,0
760145,TORNING TWP.,0
760150,WEST BANK TWP.,0
770005,BARTLETT TWP,0
770015,BERTHA TWP,0
770020,BIRCHDALE TWP,0
770025,BROWERVILLE,0
770035,BURLEENE TWP,0
770040,BURNHAMVILLE TWP,0
770045,BURTRUM,0
770055,EAGLE BEND,0
770060,EAGLE VALLEY TWP,0
770065,FAWN LAKE TWP,0
770080,GREY EAGLE,0
770085,GREY EAGLE TWP,0
770090,HARTFORD TWP,0
770100,IONA TWP,0
770115,LITTLE ELK TWP,0
770120,LITTLE SAUK TWP,0
770135,LONG PRAIRIE TWP,0
770140,MORAN TWP,0
770145,OSAKIS,0
770170,STOWE PRAIRIE TWP,0
770173,SWANVILLE,0
770185,WARD TWP,0
770188,WEST UNION,0
770190,WEST UNION TWP,0
770195,WYKEHAM TWP,0
780005,ARTHUR TWP.,0
780010,BROWNS VALLEY,0
780015,CLIFTON TWP.,0
780020,CROKE TWP,0
780025,DOLLYMOUNT TWP.,0
780027,DUMONT,0
780040,LEONARDSVILLE TWP.,0
780045,MONSON TWP.,0
780050,PARNELL TWP.,0
780055,REDPATH TWP.,0
780065,TAYLOR TWP.,0
780070,TINTAH,0
780075,TINTAH TWP.,0
780080,WALLS TWP.,0
780095,WINDSOR TWP.,0
790010,CHESTER TWP,0
790020,ELGIN TWP.,0
790040,HAMMOND,0
790060,LAKE TWP.,0
790070,LAKE CITY P-2,0
790090,MILLVILLE,0
790095,MINNEISKA CITY,0
790100,MINNEISKA TWP.,0
790110,OAKWOOD TWP.,0
790115,PEPIN TWP.,0
790130,PLAINVIEW TWP.,0
790155,WATOPA TWP.,0
790160,WEST ALBANY TWP.,0
790170,ZUMBRO FALLS,0
800010,ALDRICH TWP,0
800015,BLUEBERRY TWP.,0
800020,BULLARD TWP.,0
800025,HUNTERSVILLE TWP,0
800030,LEAF RIVER TWP P-1,0
800032,LEAF RIVER TWP P-2,0
800035,LYONS TWP.,0
800040,MEADOW TWP.,0
800050,NIMROD,0
800065,RED EYE TWP.,0
800070,ROCKWOOD TWP.,0
800080,SHELL RIVER TWP.,0
800095,VERNDALE,0
800125,WING RIVER TWP.,0
810020,ELYSIAN,0
810030,IOSCO TWP.,0
810045,JANESVILLE TWP.,0
810070,VIVIAN TWP.,0
810075,WALDORF,0
820005,AFTON W-1 P-1,0
820010,AFTON W-2 P-1,0
820140,HASTINGS W-1 P-1,0
820150,HUGO W-2 P-2A,0
820185,LAKELAND SHORES,0
820260,OAKDALE P-8,0
820275,PINE SPRINGS,0
820280,ST. MARY'S POINT,0
820290,ST. PAUL PARK P-2,0
820365,WHITE BEAR LAKE W-4 P-2,0
820385,WOODBURY P-03,0
830010,ANTRIM TWP,0
830015,BUTTERFIELD,0
830020,BUTTERFIELD TWP,0
830025,DARFUR,0
830030,FIELDON TWP,0
830035,LA SALLE,0
830040,LEWISVILLE,0
830060,MADELIA TWP,0
830065,NELSON TWP,0
830080,ORMSBY,0
830090,ROSENDALE TWP,0
830125,ST JAMES TWP,0
830135,SOUTH BRANCH TWP,0
840010,ANDREA TWP.,0
840015,ATHERTON TWP.,0
840020,BRADFORD TWP.,0
840025,BRANDRUP TWP.,0
840030,BRECKENRIDGE P-1,0
840050,BRECKENRIDGE TWP.,0
840055,CAMPBELL CITY,0
840060,CAMPBELL TWP.,0
840065,CHAMPION TWP,0
840070,CONNELLY TWP.,0
840072,DORAN CITY,0
840075,DEERHORN TWP.,0
840080,FOXHOME CITY,0
840085,FOXHOME TWP.,0
840095,MCCAULEYVILLE TWP.,0
840100,MANSTON TWP.,0
840105,MEADOWS TWP.,0
840110,MITCHELL TWP.,0
840113,NASHUA,0
840115,NILSEN TWP.,0
840120,NORDICK TWP.,0
840130,ROBERTS TWP.,0
840140,SUNNYSIDE TWP.,0
840150,WOLVERTON CITY,0
840155,WOLVERTON TWP.,0
850005,ALTURA,0
850010,DAKOTA,0
850020,ELBA,0
850025,ELBA TWP,0
850030,FREMONT TWP,0
850055,HOMER TWP,0
850058,LA CRESCENT,0
850065,MINNEISKA,0
850075,MOUNT VERNON TWP,0
850085,NORTON TWP,0
850090,PLEASANT HILL TWP,0
850095,RICHMOND TWP,0
850115,ST CHARLES TWP,0
850120,SARATOGA TWP,0
850130,UTICA,0
850135,UTICA TWP,0
850180,WINONA W-2 P-2,0
860070,DAYTON,0
860096,HANOVER P-3,0
860111,MAPLE LAKE TWP P-1B,0
860142,OTSEGO P-3,0
860165,SOUTH HAVEN,0
870005,BURTON TWP,0
870030,ECHO TWP,0
870035,FLORIDA TWP,0
870040,FORTIER TWP,0
870045,FRIENDSHIP TWP,0
870065,HAMMER TWP,0
870075,HAZEL RUN,0
870085,LISBON TWP,0
870095,NORMAN TWP,0
870100,NORMANIA TWP,0
870105,OMRO TWP,0
870110,OSHKOSH TWP,0
870120,POSEN TWP,0
870125,ST LEO,0
870135,SIOUX AGENCY TWP,0
870145,SWEDE PRAIRIE TWP,0
870150,TYRO TWP,0
870155,WERGELAND TWP,0
870160,WOOD LAKE,0
870165,WOOD LAKE TWP,0